,AP,Nationality_codes,Gender_codes,Discipline_codes,experience_dive,experience_discipline,Points
5794,1.6576448922856792,-1.1189675888970554,0.7485672628484212,1.2990321035432058,1.2870871759172666,1.2568542267870373,-1.645287976356245
5795,1.4021887262833375,-1.1189675888970554,0.7485672628484212,1.2990321035432058,1.3498525924026885,1.3965520752219178,-1.645287976356245
5797,1.5299168092845083,-1.1189675888970554,0.7485672628484212,1.2990321035432058,1.4753834253735323,1.5362499236567984,-1.645287976356245
5799,1.3596126986162804,-1.1189675888970554,0.7485672628484212,1.2990321035432058,1.600914258344376,1.8156456205265596,-1.645287976356245
5805,0.039755840937514386,-1.1189675888970554,0.7485672628484212,-1.4333798127415645,1.9775067572569076,0.41866713617775386,-1.645287976356245
5807,1.8279490029539072,-1.1189675888970554,0.7485672628484212,-0.522575840646641,2.1030375902277516,0.9774585299172761,-1.645287976356245
5809,2.040829141289192,-1.1189675888970554,0.7485672628484212,-0.522575840646641,2.2285684231985954,1.2568542267870373,-1.645287976356245
5810,0.1674839239386853,-1.1189675888970554,0.7485672628484212,-1.4333798127415645,2.2913338396840173,0.5583649846126344,-1.645287976356245
5811,0.1674839239386853,-1.1189675888970554,0.7485672628484212,-1.4333798127415645,2.354099256169439,0.6980628330475149,-1.645287976356245
5816,1.955677085955078,-1.1189675888970554,0.7485672628484212,-0.522575840646641,2.6679263385965486,1.6759477720916791,-1.645287976356245
5822,1.4447647539503945,-1.1189675888970554,0.7485672628484212,0.38822813144828233,3.04451883750908,0.5583649846126344,-1.645287976356245
5828,-0.5137325187342262,1.056675074729503,-1.335885296659696,0.38822813144828233,-0.47034448567454695,-0.5592178028664101,-1.645287976356245
5840,-0.4285804634001123,-0.8882176094215114,-1.335885296659696,-1.4333798127415645,-0.030986570276593572,-0.2798221059966489,-1.645287976356245
5874,-1.2375249890741946,1.056675074729503,0.7485672628484212,-1.4333798127415645,-0.09375198676201549,-0.4195199544315295,-1.645287976356245
5877,-2.3019256807506188,-1.1519318716792761,-1.335885296659696,-0.522575840646641,-0.5958753186453908,-0.5592178028664101,-1.645287976356245
5885,-0.0028201867295425827,-0.5915390643815261,0.7485672628484212,-0.522575840646641,-0.47034448567454695,-0.14012425756176838,-1.645287976356245
5913,-0.17312429739777047,0.7599965296895178,0.7485672628484212,-1.4333798127415645,0.282840512150516,0.6980628330475149,-1.645287976356245
5936,1.0190044772798248,0.1336751568273267,0.7485672628484212,1.2990321035432058,-0.1565174032474374,0.2789692877428733,-1.645287976356245
5943,-0.5137325187342262,-0.49264621603486436,-1.335885296659696,-0.522575840646641,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
5957,0.2952120069398562,0.1336751568273267,0.7485672628484212,0.38822813144828233,-0.5958753186453908,-0.4195199544315295,-1.645287976356245
5965,0.21005995160574226,0.1336751568273267,0.7485672628484212,1.2990321035432058,-0.09375198676201549,-0.14012425756176838,-1.645287976356245
5973,-0.5988845740683402,1.4852107508983705,0.7485672628484212,1.2990321035432058,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
6000,-0.08797224206365652,-1.6793603961948054,0.7485672628484212,1.2990321035432058,-0.40757906918912506,-0.0004264091268878232,-1.645287976356245
6001,0.25263597927279924,-1.6793603961948054,0.7485672628484212,1.2990321035432058,-0.3448136527037031,0.13927143930799274,-1.645287976356245
6016,-0.9394927954047959,-0.4596819332526438,-1.335885296659696,-1.4333798127415645,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
6018,-0.17312429739777047,-0.4596819332526438,-1.335885296659696,-0.522575840646641,-0.5331099021599689,-0.5592178028664101,-2.09137484094874
6022,-0.5563085464012832,-0.4596819332526438,-1.335885296659696,-1.4333798127415645,-0.28204823621828123,-0.14012425756176838,-1.645287976356245
6039,0.3803640622739701,-1.1848961544614967,0.7485672628484212,-0.522575840646641,-0.40757906918912506,-0.2798221059966489,-1.645287976356245
6043,0.9764284496127678,-1.1848961544614967,0.7485672628484212,-0.522575840646641,-0.1565174032474374,-0.0004264091268878232,-1.645287976356245
6055,0.6783962559433689,-1.1848961544614967,0.7485672628484212,-0.522575840646641,0.5966675945776255,0.5583649846126344,-1.645287976356245
6062,-0.3860044357330553,1.7159607303739146,0.7485672628484212,-0.522575840646641,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
6095,1.4447647539503945,1.7159607303739146,0.7485672628484212,1.2990321035432058,-0.5331099021599689,-0.5592178028664101,-1.645287976356245
6098,2.040829141289192,1.7159607303739146,0.7485672628484212,-0.522575840646641,-0.3448136527037031,-0.14012425756176838,-1.645287976356245
6102,1.5299168092845083,1.7159607303739146,0.7485672628484212,0.38822813144828233,-0.09375198676201549,-0.5592178028664101,-1.645287976356245
6120,-0.08797224206365652,1.3863179025517087,0.7485672628484212,0.38822813144828233,-0.47034448567454695,-0.5592178028664101,-1.645287976356245
6133,0.039755840937514386,1.3863179025517087,0.7485672628484212,-1.4333798127415645,0.3456059286359379,0.13927143930799274,-1.645287976356245
6134,0.039755840937514386,1.3863179025517087,0.7485672628484212,-1.4333798127415645,0.4083713451213598,0.2789692877428733,-1.645287976356245
6201,-0.17312429739777047,0.7599965296895178,-1.335885296659696,-0.522575840646641,-0.5331099021599689,-0.4195199544315295,-1.645287976356245
6203,-0.17312429739777047,0.7599965296895178,-1.335885296659696,0.38822813144828233,-0.40757906918912506,-0.5592178028664101,-1.645287976356245
6225,-0.811764712403625,1.7159607303739146,0.7485672628484212,-1.4333798127415645,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
6237,-0.045396214396599556,-0.19596767099487913,0.7485672628484212,-1.4333798127415645,-0.40757906918912506,-0.5592178028664101,-1.645287976356245
6271,0.550668172942198,-0.5915390643815261,0.7485672628484212,1.2990321035432058,-0.47034448567454695,-0.4195199544315295,-1.645287976356245
6282,0.4655161176080841,0.9907465091650618,0.7485672628484212,0.38822813144828233,-0.5958753186453908,-0.5592178028664101,-1.645287976356245
6285,0.8061243389445398,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,-0.5331099021599689,-0.2798221059966489,-2.425939989393111
6286,0.8061243389445398,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,-0.47034448567454695,-0.14012425756176838,-1.645287976356245
6320,-0.25827635273188443,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,-0.21928281973285932,-0.2798221059966489,-1.645287976356245
6360,1.3596126986162804,-0.5585747815993055,0.7485672628484212,-0.522575840646641,2.2913338396840173,1.1171563783521568,-1.645287976356245
6369,1.0190044772798248,-1.613431830630364,0.7485672628484212,0.38822813144828233,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
6370,1.0190044772798248,-1.613431830630364,0.7485672628484212,0.38822813144828233,-0.5958753186453908,-0.4195199544315295,-1.645287976356245
6379,0.593244200609255,-1.613431830630364,0.7485672628484212,-1.4333798127415645,-0.030986570276593572,-0.2798221059966489,-1.645287976356245
6409,2.7220455839621036,0.8588893780361795,0.7485672628484212,-0.522575840646641,0.5966675945776255,1.2568542267870373,-1.645287976356245
6411,3.0200777776315024,0.8588893780361795,0.7485672628484212,-0.522575840646641,0.7221984275484694,1.5362499236567984,-1.645287976356245
6413,2.8923496946303313,0.8588893780361795,0.7485672628484212,-0.522575840646641,0.8477292605193132,1.8156456205265596,-1.645287976356245
6421,3.147805860632673,0.8588893780361795,0.7485672628484212,-0.522575840646641,1.2870871759172666,2.653832711135843,-2.5746356109239428
6424,3.19038188829973,0.8588893780361795,0.7485672628484212,-0.522575840646641,1.4753834253735323,3.0729262564404847,-2.6118095163066504
6428,1.3170366709492234,0.8588893780361795,0.7485672628484212,1.2990321035432058,1.72644509131522,0.13927143930799274,1.477320075791219
6431,2.168557224290363,0.8588893780361795,0.7485672628484212,-0.522575840646641,1.9147413407714857,3.4920198017451263,-1.645287976356245
6442,0.550668172942198,-0.5585747815993055,0.7485672628484212,0.38822813144828233,-0.5958753186453908,-0.4195199544315295,-1.645287976356245
6445,-0.3860044357330553,-1.2178604372437172,0.7485672628484212,-1.4333798127415645,-0.5331099021599689,-0.5592178028664101,-1.645287976356245
6446,-0.3860044357330553,-0.5585747815993055,0.7485672628484212,-0.522575840646641,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
6459,0.12490789627162832,1.7159607303739146,0.7485672628484212,-0.522575840646641,-0.28204823621828123,-0.14012425756176838,-1.645287976356245
6478,-0.08797224206365652,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,0.22007509566509406,0.13927143930799274,-1.645287976356245
6479,-0.5137325187342262,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,0.282840512150516,0.2789692877428733,-1.645287976356245
6481,-0.4711564910671692,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,0.4083713451213598,0.5583649846126344,-1.645287976356245
6482,-0.08797224206365652,-0.5585747815993055,0.7485672628484212,1.2990321035432058,0.4711367616067817,0.13927143930799274,-1.645287976356245
6487,-0.045396214396599556,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,0.7849638440338913,1.2568542267870373,-1.645287976356245
6493,0.039755840937514386,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,1.1615563429464228,1.8156456205265596,-1.645287976356245
6494,-0.17312429739777047,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,1.2243217594318447,1.9553434689614402,-1.645287976356245
6508,0.4655161176080841,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,2.1030375902277516,3.212624104875365,-1.645287976356245
6509,0.4229400899410271,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,2.1658030067131735,3.3523219533102457,-1.645287976356245
6535,1.5299168092845083,-0.03114625708377622,0.7485672628484212,-0.522575840646641,-0.3448136527037031,0.13927143930799274,-1.645287976356245
6552,2.21113325195742,-0.03114625708377622,0.7485672628484212,-0.522575840646641,0.6594330110630474,1.8156456205265596,-1.645287976356245
6554,2.2537092796244766,-0.03114625708377622,0.7485672628484212,-0.522575840646641,0.7849638440338913,2.0950413173963205,-1.645287976356245
6556,2.3814373626256478,-0.03114625708377622,0.7485672628484212,-0.522575840646641,0.9104946770047351,2.374437014266082,-1.645287976356245
6558,2.5091654456268184,-0.03114625708377622,0.7485672628484212,-0.522575840646641,1.0360255099755789,2.5141348627009625,-1.645287976356245
6573,3.232957915966787,-0.03114625708377622,0.7485672628484212,-0.522575840646641,1.9775067572569076,3.911113347049768,-1.645287976356245
6575,0.8912763942786538,-0.03114625708377622,0.7485672628484212,-1.4333798127415645,2.1030375902277516,-0.0004264091268878232,-1.645287976356245
6592,-0.4285804634001123,1.0237107919472823,0.7485672628484212,-1.4333798127415645,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
6598,1.6150688646186222,1.0237107919472823,0.7485672628484212,0.38822813144828233,-0.28204823621828123,-0.4195199544315295,-1.645287976356245
6605,1.3170366709492234,-0.5585747815993055,0.7485672628484212,-0.522575840646641,-0.5958753186453908,-0.4195199544315295,-1.645287976356245
6606,0.550668172942198,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,-0.5331099021599689,-0.5592178028664101,-1.645287976356245
6608,0.6783962559433689,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,-0.40757906918912506,-0.2798221059966489,-1.645287976356245
6609,0.7209722836104259,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,-0.3448136527037031,-0.14012425756176838,-1.645287976356245
6614,1.742796947619793,-0.5585747815993055,0.7485672628484212,-0.522575840646641,-0.09375198676201549,-0.14012425756176838,-1.645287976356245
6616,1.955677085955078,-0.5585747815993055,0.7485672628484212,-0.522575840646641,0.031778846208828336,0.13927143930799274,-1.645287976356245
6622,0.8912763942786538,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,0.4083713451213598,0.2789692877428733,-1.645287976356245
6625,2.125981196623306,-0.5585747815993055,0.7485672628484212,-0.522575840646641,0.5966675945776255,0.41866713617775386,-1.645287976356245
6629,1.1893085879480525,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,0.8477292605193132,0.8377606814823956,-1.645287976356245
6630,1.998253113622135,-0.5585747815993055,0.7485672628484212,1.2990321035432058,0.9104946770047351,0.2789692877428733,-1.645287976356245
6632,0.9764284496127678,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,1.0360255099755789,0.9774585299172761,-1.645287976356245
6635,1.2744606432821666,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,1.2243217594318447,1.3965520752219178,-1.645287976356245
6636,1.2744606432821666,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,1.2870871759172666,1.5362499236567984,-1.645287976356245
6637,1.2744606432821666,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,1.3498525924026885,1.6759477720916791,-1.645287976356245
6639,1.8705250306209642,-0.5585747815993055,0.7485672628484212,1.2990321035432058,1.4753834253735323,0.5583649846126344,-1.645287976356245
6640,1.0190044772798248,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,1.5381488418589542,1.8156456205265596,-1.645287976356245
6650,1.2744606432821666,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,2.1658030067131735,2.374437014266082,-1.645287976356245
6660,0.039755840937514386,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,-0.5331099021599689,-0.5592178028664101,-1.645287976356245
6690,0.1674839239386853,0.9907465091650618,0.7485672628484212,-1.4333798127415645,0.282840512150516,-0.14012425756176838,-1.645287976356245
6696,0.21005995160574226,0.9907465091650618,0.7485672628484212,-1.4333798127415645,0.6594330110630474,0.13927143930799274,-1.645287976356245
6697,0.21005995160574226,0.9907465091650618,0.7485672628484212,-1.4333798127415645,0.7221984275484694,0.2789692877428733,-1.645287976356245
6730,-0.5563085464012832,1.7159607303739146,-1.335885296659696,-0.522575840646641,-0.40757906918912506,-0.14012425756176838,-1.645287976356245
6745,-0.4711564910671692,-0.8882176094215114,-1.335885296659696,-1.4333798127415645,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
6754,0.550668172942198,-0.8882176094215114,-1.335885296659696,-0.522575840646641,-0.09375198676201549,0.13927143930799274,-1.645287976356245
6783,0.4655161176080841,0.23256800517398843,0.7485672628484212,1.2990321035432058,-0.5958753186453908,-0.4195199544315295,-1.645287976356245
6789,-0.30085238039894135,0.23256800517398843,0.7485672628484212,-1.4333798127415645,-0.21928281973285932,-0.4195199544315295,-1.645287976356245
6851,1.1467325602809957,1.5841035992450323,0.7485672628484212,1.2990321035432058,-0.5958753186453908,-0.5592178028664101,-1.645287976356245
6885,0.550668172942198,-1.1519318716792761,-1.335885296659696,0.38822813144828233,-0.5331099021599689,-0.2798221059966489,-1.645287976356245
6886,1.2318846156151095,-1.1519318716792761,-1.335885296659696,0.38822813144828233,-0.47034448567454695,-0.14012425756176838,-1.645287976356245
6887,-0.9820688230718528,-0.6904319127281878,-1.335885296659696,-1.4333798127415645,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
6898,-0.5137325187342262,1.5841035992450323,-1.335885296659696,1.2990321035432058,-0.47034448567454695,-0.4195199544315295,-1.645287976356245
6922,1.8705250306209642,-0.5915390643815261,0.7485672628484212,-0.522575840646641,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
6924,1.5299168092845083,-0.5915390643815261,0.7485672628484212,1.2990321035432058,-0.5331099021599689,-0.5592178028664101,-1.645287976356245
6937,1.4021887262833375,-0.5915390643815261,0.7485672628484212,1.2990321035432058,0.282840512150516,-0.14012425756176838,-1.645287976356245
6938,2.040829141289192,-0.5915390643815261,0.7485672628484212,1.2990321035432058,0.3456059286359379,-0.0004264091268878232,-1.645287976356245
7029,0.039755840937514386,-1.0200747405503936,0.7485672628484212,-0.522575840646641,0.15730967917967217,0.13927143930799274,-1.645287976356245
7040,-1.0246448507389099,0.9907465091650618,-1.335885296659696,-0.522575840646641,-0.5958753186453908,-0.4195199544315295,-1.645287976356245
7041,-0.25827635273188443,0.9907465091650618,-1.335885296659696,0.38822813144828233,-0.5331099021599689,-0.5592178028664101,-1.645287976356245
7042,-0.3860044357330553,0.9907465091650618,-1.335885296659696,0.38822813144828233,-0.47034448567454695,-0.4195199544315295,-1.645287976356245
7048,0.6783962559433689,1.221496488640606,0.7485672628484212,1.2990321035432058,-0.5331099021599689,-0.4195199544315295,-1.645287976356245
7052,-0.9820688230718528,1.6500321648094736,0.7485672628484212,-0.522575840646641,-0.5958753186453908,-0.5592178028664101,-2.5002878001585267
7056,-0.5988845740683402,0.1336751568273267,0.7485672628484212,0.38822813144828233,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
7062,-0.30085238039894135,0.1336751568273267,0.7485672628484212,-0.522575840646641,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
7084,0.550668172942198,1.0237107919472823,0.7485672628484212,0.38822813144828233,-0.1565174032474374,-0.2798221059966489,-1.645287976356245
7090,0.2952120069398562,1.0237107919472823,0.7485672628484212,-0.522575840646641,0.22007509566509406,-0.4195199544315295,-1.645287976356245
7091,0.039755840937514386,1.0237107919472823,0.7485672628484212,-1.4333798127415645,0.282840512150516,-0.2798221059966489,-1.645287976356245
7092,0.039755840937514386,1.0237107919472823,0.7485672628484212,-1.4333798127415645,0.3456059286359379,-0.14012425756176838,-1.645287976356245
7129,1.955677085955078,-1.0200747405503936,0.7485672628484212,-0.522575840646641,1.3498525924026885,0.5583649846126344,-1.645287976356245
7130,-0.13054826973071348,-1.0200747405503936,0.7485672628484212,-1.4333798127415645,1.4126180088881104,0.13927143930799274,-1.645287976356245
7135,-0.5988845740683402,0.1336751568273267,0.7485672628484212,1.2990321035432058,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
7140,-0.3860044357330553,0.1336751568273267,0.7485672628484212,1.2990321035432058,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
7147,0.7209722836104259,0.1336751568273267,0.7485672628484212,1.2990321035432058,-0.40757906918912506,-0.4195199544315295,-1.645287976356245
7148,1.1467325602809957,0.1336751568273267,0.7485672628484212,1.2990321035432058,-0.3448136527037031,-0.2798221059966489,-1.645287976356245
7149,0.8912763942786538,0.1336751568273267,0.7485672628484212,1.2990321035432058,-0.28204823621828123,-0.14012425756176838,-1.645287976356245
7151,0.8912763942786538,0.1336751568273267,0.7485672628484212,-0.522575840646641,-0.1565174032474374,-0.14012425756176838,-1.8683314086524925
7154,0.9764284496127678,0.1336751568273267,0.7485672628484212,1.2990321035432058,0.031778846208828336,0.2789692877428733,-1.645287976356245
7156,0.8061243389445398,0.1336751568273267,0.7485672628484212,1.2990321035432058,0.15730967917967217,0.5583649846126344,-1.645287976356245
7172,-0.5137325187342262,0.1336751568273267,0.7485672628484212,-0.522575840646641,-0.5958753186453908,-0.4195199544315295,-1.645287976356245
7182,-1.0246448507389099,0.1336751568273267,0.7485672628484212,-1.4333798127415645,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
7222,-1.0246448507389099,-1.613431830630364,0.7485672628484212,-1.4333798127415645,-0.5331099021599689,-0.5592178028664101,-1.645287976356245
7263,-1.2375249890741946,1.7159607303739146,0.7485672628484212,0.38822813144828233,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
7278,-0.045396214396599556,-0.19596767099487913,0.7485672628484212,-1.4333798127415645,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
7280,0.8912763942786538,-0.19596767099487913,0.7485672628484212,1.2990321035432058,-0.5331099021599689,-0.4195199544315295,-1.645287976356245
7291,-0.5988845740683402,-1.4815746995014818,0.7485672628484212,1.2990321035432058,-0.47034448567454695,-0.4195199544315295,-1.645287976356245
7295,0.4655161176080841,-0.5915390643815261,0.7485672628484212,-1.4333798127415645,-0.47034448567454695,-0.5592178028664101,-1.645287976356245
7299,1.5299168092845083,-0.5915390643815261,0.7485672628484212,-0.522575840646641,-0.21928281973285932,-0.0004264091268878232,-1.645287976356245
7305,2.3814373626256478,-0.5915390643815261,0.7485672628484212,-0.522575840646641,0.15730967917967217,0.6980628330475149,-1.645287976356245
7311,-0.5137325187342262,-0.32782480212376147,0.7485672628484212,-0.522575840646641,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
7323,0.25263597927279924,-0.32782480212376147,0.7485672628484212,-1.4333798127415645,0.09454426269425024,-0.4195199544315295,-1.645287976356245
7328,0.7209722836104259,-0.32782480212376147,0.7485672628484212,-0.522575840646641,0.4083713451213598,0.41866713617775386,-1.645287976356245
7336,-0.08797224206365652,-0.5585747815993055,0.7485672628484212,-1.4333798127415645,-0.47034448567454695,-0.4195199544315295,-1.645287976356245
7347,1.0190044772798248,0.9907465091650618,0.7485672628484212,0.38822813144828233,-0.1565174032474374,-0.0004264091268878232,-1.645287976356245
7348,1.1467325602809957,0.9907465091650618,0.7485672628484212,0.38822813144828233,-0.09375198676201549,0.13927143930799274,-1.645287976356245
7349,1.3170366709492234,0.9907465091650618,0.7485672628484212,0.38822813144828233,-0.030986570276593572,0.2789692877428733,-1.645287976356245
7356,-0.5988845740683402,0.5951751157784149,0.7485672628484212,0.38822813144828233,-0.5958753186453908,-0.5592178028664101,-1.645287976356245
7403,-0.5988845740683402,0.7929608124717383,0.7485672628484212,1.2990321035432058,-0.5331099021599689,-0.4195199544315295,-1.645287976356245
7408,0.039755840937514386,0.9907465091650618,0.7485672628484212,-1.4333798127415645,-0.40757906918912506,-0.2798221059966489,-1.645287976356245
7429,-1.2375249890741946,-0.9541461749859526,0.7485672628484212,0.38822813144828233,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
7443,-0.6414606017353971,-0.0641105398659968,-1.335885296659696,1.2990321035432058,-0.5331099021599689,-0.4195199544315295,-1.645287976356245
7448,-1.1097969060730237,-0.0641105398659968,0.7485672628484212,-1.4333798127415645,-0.5958753186453908,-0.5592178028664101,-1.645287976356245
7456,0.550668172942198,0.9907465091650618,0.7485672628484212,1.2990321035432058,-0.5331099021599689,-0.4195199544315295,-1.645287976356245
7457,0.550668172942198,0.9907465091650618,0.7485672628484212,1.2990321035432058,-0.47034448567454695,-0.2798221059966489,-1.645287976356245
7460,-1.4504051274094796,1.221496488640606,-1.335885296659696,-0.522575840646641,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
7481,-0.811764712403625,1.221496488640606,-1.335885296659696,-0.522575840646641,-0.47034448567454695,-0.2798221059966489,-1.645287976356245
7486,-1.1097969060730237,-0.4596819332526438,-1.335885296659696,-0.522575840646641,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
7509,1.1893085879480525,1.7159607303739146,0.7485672628484212,0.38822813144828233,-0.40757906918912506,-0.0004264091268878232,-1.645287976356245
7519,-0.3860044357330553,-0.49264621603486436,-1.335885296659696,-0.522575840646641,-0.40757906918912506,-0.2798221059966489,-1.645287976356245
7585,0.6783962559433689,0.825925095253959,-1.335885296659696,-0.522575840646641,0.4083713451213598,1.2568542267870373,-1.645287976356245
7586,-2.3019256807506188,0.825925095253959,-1.335885296659696,-1.4333798127415645,0.4711367616067817,-0.2798221059966489,-1.645287976356245
7588,-1.2375249890741946,-1.8441818101059082,-1.335885296659696,0.38822813144828233,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
7595,-0.5563085464012832,-1.5804675478481436,0.7485672628484212,1.2990321035432058,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
7623,-0.08797224206365652,-0.03114625708377622,0.7485672628484212,-0.522575840646641,-0.5331099021599689,-0.2798221059966489,-1.645287976356245
7670,0.8912763942786538,1.7159607303739146,-1.335885296659696,-0.522575840646641,-0.21928281973285932,-0.14012425756176838,-1.645287976356245
7671,-0.6840366294024541,1.7159607303739146,-1.335885296659696,-1.4333798127415645,-0.1565174032474374,-0.5592178028664101,-1.645287976356245
7675,0.25263597927279924,1.7159607303739146,-1.335885296659696,1.2990321035432058,0.09454426269425024,-0.2798221059966489,-1.645287976356245
7694,-0.5563085464012832,-1.613431830630364,-1.335885296659696,-1.4333798127415645,-0.47034448567454695,-0.4195199544315295,-1.645287976356245
7695,0.08233186860457135,-1.613431830630364,-1.335885296659696,-0.522575840646641,-0.40757906918912506,-0.4195199544315295,-1.645287976356245
7700,-0.17312429739777047,0.9907465091650618,0.7485672628484212,1.2990321035432058,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
7720,-0.13054826973071348,1.3863179025517087,-1.335885296659696,-1.4333798127415645,-0.28204823621828123,-0.2798221059966489,-1.645287976356245
7728,1.1467325602809957,1.7159607303739146,-1.335885296659696,0.38822813144828233,-0.40757906918912506,-0.14012425756176838,-1.645287976356245
7758,1.4873407816174513,1.7159607303739146,-1.335885296659696,1.2990321035432058,1.4753834253735323,1.1171563783521568,-1.645287976356245
7768,1.742796947619793,1.7159607303739146,-1.335885296659696,1.2990321035432058,2.1030375902277516,2.0950413173963205,-1.645287976356245
7769,1.955677085955078,1.7159607303739146,-1.335885296659696,-0.522575840646641,2.1658030067131735,0.41866713617775386,-1.645287976356245
7770,1.6150688646186222,1.7159607303739146,-1.335885296659696,1.2990321035432058,2.2285684231985954,2.2347391658312015,-1.645287976356245
7780,1.8705250306209642,1.7159607303739146,-1.335885296659696,-0.522575840646641,2.8562225880528143,0.9774585299172761,-1.645287976356245
7781,1.955677085955078,1.7159607303739146,-1.335885296659696,-0.522575840646641,2.918988004538236,1.1171563783521568,-1.645287976356245
7788,0.4655161176080841,1.7159607303739146,-1.335885296659696,-1.4333798127415645,3.35834591993619,0.6980628330475149,-1.645287976356245
7835,1.955677085955078,-1.2837890028081584,0.7485672628484212,-0.522575840646641,0.3456059286359379,1.5362499236567984,-1.645287976356245
7840,1.6150688646186222,-1.2837890028081584,0.7485672628484212,-0.522575840646641,0.6594330110630474,2.0950413173963205,-1.645287976356245
7856,-0.5137325187342262,-0.8222890438570702,-1.335885296659696,1.2990321035432058,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
7869,1.5299168092845083,1.7159607303739146,0.7485672628484212,1.2990321035432058,-0.21928281973285932,-0.14012425756176838,-1.645287976356245
7894,0.508092145275141,1.3863179025517087,0.7485672628484212,-0.522575840646641,0.5339021780922036,2.0950413173963205,-1.645287976356245
7925,0.3803640622739701,1.7159607303739146,-1.335885296659696,-0.522575840646641,-0.3448136527037031,0.13927143930799274,-1.645287976356245
7932,1.2318846156151095,1.7159607303739146,-1.335885296659696,-0.522575840646641,0.09454426269425024,1.1171563783521568,-1.645287976356245
7936,-0.5137325187342262,-0.6574676299459673,0.7485672628484212,-1.4333798127415645,-0.47034448567454695,-0.4195199544315295,-1.645287976356245
7948,0.12490789627162832,-0.6574676299459673,0.7485672628484212,0.38822813144828233,0.282840512150516,-0.4195199544315295,-1.645287976356245
7953,0.3377880346069132,0.825925095253959,0.7485672628484212,1.2990321035432058,-0.40757906918912506,-0.4195199544315295,-1.645287976356245
7956,-1.1097969060730237,1.7489250131561351,0.7485672628484212,-0.522575840646641,-0.5958753186453908,-0.4195199544315295,-1.645287976356245
7966,0.039755840937514386,1.2544607714228264,0.7485672628484212,-1.4333798127415645,-0.28204823621828123,-0.4195199544315295,-1.645287976356245
7972,-1.0246448507389099,-0.9541461749859526,0.7485672628484212,-0.522575840646641,-0.5331099021599689,-0.4195199544315295,-1.645287976356245
7975,-1.4504051274094796,0.16663943960954727,0.7485672628484212,-1.4333798127415645,-0.5958753186453908,-0.5592178028664101,-1.645287976356245
7976,-0.9820688230718528,0.5951751157784149,-1.335885296659696,1.2990321035432058,-0.6586407351308127,-0.5592178028664101,-1.645287976356245
7982,-0.34342840806599834,0.5951751157784149,-1.335885296659696,-1.4333798127415645,-0.28204823621828123,-0.14012425756176838,-1.645287976356245
7990,-0.08797224206365652,0.5951751157784149,-1.335885296659696,1.2990321035432058,0.22007509566509406,-0.14012425756176838,-1.645287976356245
8002,0.8487003666115969,0.5951751157784149,-1.335885296659696,-0.522575840646641,0.973260093490157,0.6980628330475149,-1.645287976356245
